,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,lot1_numero,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude
1943505,2020-825589,2020-08-24,1,Vente,63000.0,31.0,RUE DE LA CONTRESCARPE,2020,80000.0,80021,Amiens,80,80021000EH0018,2.0,1,1.0,Maison,31.0,2.0,S,sols,11.0,2.306073,49.887865
118620,2020-52452,2020-05-28,1,Vente,567550.0,961.0,AV DE LA BORDE,0070,6250.0,6085,Mougins,6,06085000CN0011,2.0,1,1.0,Maison,108.0,4.0,AG,terrains d'agrément,604.0,6.971777,43.577586
1781902,2020-752298,2020-02-28,1,Vente,102850.0,1.0,RUE DU MAL JUIN,0675,76170.0,76384,Lillebonne,76,76384000BK0363,1.0,1,1.0,Maison,87.0,4.0,S,sols,348.0,0.54578,49.524723
2062068,2020-881054,2020-02-11,1,Vente,205280.0,18.0,RUE DE LA GARENNE,1912,85160.0,85234,Saint-Jean-de-Monts,85,85234000AM0160,7.0,1,1.0,Maison,73.0,3.0,S,sols,306.0,-2.053822,46.789836
126632,2020-56243,2020-02-28,1,Vente,475000.0,9.0,ALL DU BOUAN-ER,0475,6400.0,6029,Cannes,6,06029000BD0115,2.0,1,1.0,Maison,115.0,4.0,S,sols,282.0,7.006153,43.566255
2278638,2020-975156,2020-01-13,1,Vente,235000.0,56.0,AV DU CLOCHER,0800,93600.0,93005,Aulnay-sous-Bois,93,93005000BQ0135,11.0,1,2.0,Appartement,65.0,3.0,S,sols,47.0,2.503572,48.925723
1635387,2020-689850,2020-05-25,1,Vente,270145.0,1.0,RUE GUILLAUME APOLLINAIRE,0123,69310.0,69152,Pierre-Bénite,69,69152000AK0209,1.0,1,1.0,Maison,76.0,4.0,S,sols,221.0,4.831831,45.700437
1712447,2020-720635,2020-12-22,1,Vente,170000.0,48.0,RUE OLIVIER GENDEBIEN,3841,72100.0,72181,Le Mans,72,72181000KP0704,3.0,1,1.0,Maison,127.0,6.0,S,sols,240.0,0.196487,47.96046
1901661,2020-807602,2020-09-16,1,Vente,122000.0,12.0,RUE CAMELINAT,0160,78711.0,78362,Mantes-la-Ville,78,78362000AT0070,1.0,1,1.0,Maison,66.0,3.0,J,jardins,228.0,1.7083,48.980117
975537,2020-406571,2020-08-27,1,Vente,138000.0,1.0,IMP FERNAND LEGER,0425,42600.0,42147,Montbrison,42,42147000AY0133,42.0,1,1.0,Maison,81.0,4.0,S,sols,254.0,4.051316,45.614131
272539,2020-119587,2020-03-11,1,Vente,330000.0,10.0,LOT LES BARRES,A005,13113.0,13049,Lamanon,13,130490000A0641,10.0,1,1.0,Maison,105.0,4.0,S,sols,730.0,5.073364,43.692164
281152,2020-123256,2020-06-04,1,Vente,157000.0,16.0,RUE DU CHATEAU D EAU,0170,14160.0,14225,Dives-sur-Mer,14,14225000AH0127,4.0,1,1.0,Maison,71.0,3.0,S,sols,224.0,-0.10405,49.282143
229624,2020-97599,2020-08-20,1,Vente,210000.0,147.0,RES DAUPHINE RUE LECHATE,A307,13015.0,13215,Marseille 15e Arrondissement,13,132159020A0225,37,1,1.0,Maison,71.0,5.0,J,jardins,199.0,5.373093,43.351281
73170,2020-28189,2020-06-18,1,Vente,300000.0,9005.0,AV DES SAVELS,0984,4100.0,4112,Manosque,4,04112000AZ0122,2,1,1.0,Maison,248.0,8.0,AG,terrains d'agrément,1000.0,5.781876,43.824428
402700,2020-169851,2020-12-16,1,Vente,510000.0,27.0,AV ST ERWAN,0550,22430.0,22054,Erquy,22,22054000AB0167,60.0,1,1.0,Maison,194.0,5.0,AG,terrains d'agrément,1216.0,-2.443342,48.645472
135810,2020-60276,2020-07-09,1,Vente,431100.0,73.0,CHE DE LA VALMOURA,0495,6530.0,6118,Saint-Cézaire-sur-Siagne,6,061180000D1044,3.0,1,1.0,Maison,90.0,4.0,AG,terrains d'agrément,1140.0,6.809988,43.640797
1824433,2020-771196,2020-03-04,1,Vente,180000.0,2.0,PL DE L HOTEL DE VILLE,0370,77260.0,77183,La Ferté-sous-Jouarre,77,77183000AK0161,26.0,1,4.0,Local industriel. commercial ou assimilé,95.0,0.0,S,sols,10.0,3.129371,48.95052
1571537,2020-658920,2020-08-19,1,Vente,117950.0,2.0,PL CHANCELIER DUPRAT,0320,63500.0,63178,Issoire,63,63178000AI0050,8.0,1,2.0,Appartement,80.0,3.0,S,sols,220.0,3.248351,45.54638
398415,2020-167856,2020-09-07,1,Vente,400000.0,6.0,CHE ST GONZAGUE,0341,22430.0,22054,Erquy,22,22054000AB0167,20.0,1,1.0,Maison,157.0,5.0,S,sols,914.0,-2.443342,48.645472
574533,2020-234486,2020-10-14,1,Vente,191315.0,29.0,RUE DE L OBIER,5812,30900.0,30189,Nîmes,30,30189000KW0214,70.0,1,1.0,Maison,93.0,5.0,S,sols,330.0,4.320615,43.82799
1901502,2020-807535,2020-09-14,1,Vente,210000.0,17.0,RUE SAINT BONAVENTURE,1830,78200.0,78361,Mantes-la-Jolie,78,78361000AD0307,9.0,1,1.0,Maison,64.0,4.0,S,sols,126.0,1.723004,48.985065
110202,2020-48594,2020-04-02,1,Vente,335000.0,5262.0,SERRE DE NAIRAUD,B117,6470.0,6016,Beuil,6,060160000H0630,3,1,1.0,Maison,100.0,5.0,L,landes,320.0,6.962312,44.08871
123516,2020-54665,2020-10-15,1,Vente,635000.0,104.0,TRA DU PAS DE MARIE,0820,6250.0,6085,Mougins,6,06085000BW0157,2.0,1,1.0,Maison,117.0,4.0,S,sols,37.0,6.998807,43.59364
1640992,2020-692469,2020-12-15,1,Vente,312400.0,9.0,AV FERDINAND GAILLARD,0300,69530.0,69027,Brignais,69,69027000AS0101,10,1,1.0,Maison,84.0,5.0,S,sols,125.0,4.754261,45.676273
1812858,2020-766552,2020-10-08,1,Vente,487000.0,3.0,RUE CHARLES MEUNIER,0140,77210.0,77014,Avon,77,770140000A1310,103.0,1,2.0,Appartement,133.0,4.0,AG,terrains d'agrément,16.0,2.722483,48.414312
750460,2020-309864,2020-08-03,1,Vente,221000.0,13.0,RUE CHANTEBRISE,0189,34110.0,34108,Frontignan,34,34108000BS0472,18.0,1,1.0,Maison,88.0,5.0,S,sols,274.0,3.729739,43.425264
868374,2020-363048,2020-02-03,1,Vente,114100.0,510.0,RUE DES ALTHAEAS,0006,38530.0,38314,Pontcharra,38,38314000AO0287,4.0,1,1.0,Maison,72.0,3.0,S,sols,28.0,6.014182,45.435596
139661,2020-62005,2020-05-25,1,Vente,370000.0,154.0,CHE DES ROMARINS,0857,6700.0,6123,Saint-Laurent-du-Var,6,06123000AP0314,1.0,1,1.0,Maison,74.0,4.0,AB,terrains a bâtir,16.0,7.181019,43.664794
1312185,2020-543023,2020-08-24,1,Vente,194000.0,46.0,AV DE LA LIBERATION,1010,54300.0,54329,Lunéville,54,54329000AX0371,1,1,1.0,Maison,110.0,5.0,J,jardins,402.0,6.513484,48.583603
1801692,2020-761709,2020-05-27,1,Vente,323500.0,40.0,DOM DU BOIS DE LA GARENNE,A001,77760.0,77001,Achères-la-Forêt,77,770010000A1623,40.0,1,1.0,Maison,118.0,7.0,S,sols,1000.0,2.561423,48.360993
1475710,2020-619603,2020-05-14,1,Vente,135000.0,2.0,RES DU PARC DES TROIS FORETS,A002,60520.0,60142,La Chapelle-en-Serval,60,60142000AC0162,3.0,1,2.0,Appartement,43.0,2.0,AG,terrains d'agrément,74.0,2.534392,49.128605
1235514,2020-511713,2020-02-07,1,Vente,45000.0,2.0,RUE DES CHAUFFOURS,0040,51270.0,51247,Fèrebrianges,51,51247000AE0252,1.0,1,1.0,Maison,144.0,4.0,S,sols,203.0,3.843842,48.87412
106253,2020-46627,2020-05-25,1,Vente,500000.0,884.0,RTE DU SANATORIUM,0353,6500.0,6067,Gorbio,6,060670000C0398,101,1,1.0,Maison,150.0,4.0,S,sols,57.0,7.472048,43.780724
1750730,2020-737136,2020-05-15,1,Vente,547400.0,459.0,RTE DE BARTOUD,0031,74920.0,74083,Combloux,74,740830000A2846,6.0,1,1.0,Maison,92.0,4.0,S,sols,1000.0,6.620103,45.912104
1993789,2020-847768,2020-09-16,1,Vente,604050.0,113.0,CHE DU VALLON DES HIRONDELLES,7036,83200.0,83137,Toulon,83,83137000AK0065,1.0,1,1.0,Maison,138.0,6.0,S,sols,992.0,5.951704,43.132827
767914,2020-318609,2020-10-30,1,Vente,63300.0,5.0,RUE SARRET DE COUSSERGUES,2131,34300.0,34003,Agde,34,34003000NZ0010,27.0,1,2.0,Appartement,23.0,1.0,AG,terrains d'agrément,19.0,3.500888,43.285165
2330597,2020-1002472,2020-10-29,1,Vente,110000.0,19.0,RUE JULES GUESDE,1010,94190.0,94078,Villeneuve-Saint-Georges,94,94078000AO0133,5.0,1,2.0,Appartement,40.0,3.0,S,sols,15.0,2.448435,48.734279
1834125,2020-775133,2020-02-14,1,Vente,180000.0,34.0,RUE LEON RICHET,0793,77250.0,77316,Moret-Loing-et-Orvanne,77,77316491AN0382,24.0,1,1.0,Maison,100.0,5.0,S,sols,479.0,2.78803,48.383483
1840600,2020-778250,2020-05-25,1,Vente,140000.0,50.0,AV MATTEOTI,0860,77270.0,77514,Villeparisis,77,77514000AM0300,6.0,1,2.0,Appartement,31.0,2.0,S,sols,39.0,2.608081,48.942813
143941,2020-63808,2020-02-10,1,Vente,148000.0,5.0,LOT LES HAUTS DU FANGEAS,A022,7000.0,7186,Privas,7,07186000AD0007,5.0,1,1.0,Maison,106.0,5.0,S,sols,269.0,4.579429,44.731505
1648127,2020-695450,2020-08-21,1,Vente,743050.0,4.0,RTE DE ST FORTUNAT,1020,69370.0,69194,Saint-Didier-au-Mont-d'Or,69,69194000AC0144,1,1,1.0,Maison,117.0,5.0,S,sols,150.0,4.800912,45.819364
2061868,2020-880949,2020-02-11,1,Vente,108000.0,35.0,RUE DE LA GUILLOTIERE,1190,85690.0,85164,Notre-Dame-de-Monts,85,85164000AH0266,9.0,1,1.0,Maison,46.0,2.0,S,sols,91.0,-2.130454,46.835781
1092900,2020-459028,2020-11-16,1,Vente,261000.0,62.0,RUE DE CAMBRAI,0193,45160.0,45232,Olivet,45,45232000BK0281,62.0,1,1.0,Maison,118.0,5.0,AG,terrains d'agrément,637.0,1.904713,47.840221
106476,2020-46741,2020-05-28,1,Vente,270000.0,252.0,RTE DES CABROLLES,0210,6500.0,6083,Menton,6,06083000AD0102,2,1,2.0,Appartement,50.0,3.0,S,sols,581.0,7.48262,43.788684
1221105,2020-506260,2020-08-01,1,Vente,129670.0,20.0,AV DE LA BREQUETTE,0010,50590.0,50349,Montmartin-sur-Mer,50,50349000AN0080,49,1,1.0,Maison,35.0,3.0,S,sols,210.0,-1.551054,48.979691
2318740,2020-996083,2020-07-31,1,Vente,295000.0,64.0,RUE DES ROUX,8154,94240.0,94038,L'Haÿ-les-Roses,94,94038000AE0055,1.0,1,1.0,Maison,62.0,5.0,S,sols,139.0,2.324245,48.7715
873032,2020-365384,2020-11-09,1,Vente,110000.0,13.0,CHE CITE DU MOUTIERS,0247,38420.0,38150,Domène,38,381500000D0646,21.0,1,2.0,Appartement,45.0,2.0,S,sols,330.0,5.834659,45.202462
121003,2020-53460,2020-08-04,1,Vente,468800.0,190.0,CHE DE POURSEL,0230,6550.0,6108,La Roquette-sur-Siagne,6,06108000AR0087,10.0,1,1.0,Maison,90.0,4.0,AG,terrains d'agrément,1264.0,6.957668,43.574926
1941965,2020-824816,2020-07-24,1,Vente,240500.0,3.0,RUE PHILIPPE DE COMMYNES,6362,80000.0,80021,Amiens,80,80021000HR0026,204.0,1,1.0,Maison,89.0,3.0,AG,terrains d'agrément,814.0,2.289172,49.876249
1086166,2020-455816,2020-05-14,1,Vente,261900.0,13.0,RUE DE LA MARNE,0605,45160.0,45232,Olivet,45,45232000BK0281,13.0,1,1.0,Maison,118.0,5.0,AG,terrains d'agrément,1370.0,1.904713,47.840221
923112,2020-385888,2020-10-30,1,Vente,220000.0,18.0,HAM DE L ESTELLE,A029,40510.0,40296,Seignosse,40,40296000AW0049,18,1,2.0,Appartement,37.0,3.0,J,jardins,76.0,-1.429217,43.710127
278598,2020-122025,2020-01-03,1,Vente,210000.0,1.0,RUE CHARLES KOECHLIN,0420,14640.0,14754,Villers-sur-Mer,14,14754000AB0463,8.0,1,1.0,Maison,32.0,2.0,S,sols,792.0,-0.010169,49.319267
1266743,2020-524677,2020-03-03,2,Vente,429000.0,232.0,L HABIT,B101,53420.0,53048,Chailland,53,53048000AI0006,3.0,1,1.0,Maison,84.0,3.0,S,sols,475.0,-0.834311,48.251585
252653,2020-110390,2020-01-28,1,Vente,598200.0,485.0,CHE COMMANDERIE ST JEAN MALTE,0697,13080.0,13001,Aix-en-Provence,13,13001000HS0345,14.0,1,1.0,Maison,117.0,5.0,S,sols,428.0,5.416439,43.488435
742773,2020-305889,2020-01-31,1,Vente,246770.0,18.0,RUE DES ALOES,0004,34540.0,34023,Balaruc-les-Bains,34,34023000AP0331,50.0,1,1.0,Maison,78.0,4.0,S,sols,150.0,3.699989,43.447286
582989,2020-238135,2020-03-06,1,Vente,228800.0,83.0,RUE DES LARDIERES,1980,30133.0,30011,Les Angles,30,30011000AY0182,1.0,1,1.0,Maison,137.0,4.0,S,sols,959.0,4.764624,43.960208
1642171,2020-692998,2020-02-03,1,Vente,281000.0,54.0,RUE DU PROFESSEUR DEPERET,0911,69160.0,69244,Tassin-la-Demi-Lune,69,69244000AI0344,67,1,2.0,Appartement,56.0,3.0,AG,terrains d'agrément,112.0,4.763607,45.754343
746375,2020-307744,2020-05-29,1,Vente,262400.0,1.0,AV DU PIGNE,0093,34800.0,34076,Ceyras,34,340760000C0597,2.0,1,1.0,Maison,129.0,6.0,S,sols,544.0,3.45849,43.647578
1988877,2020-844746,2020-02-21,1,Vente,297500.0,391.0,AV DE LA MER,1140,83140.0,83129,Six-Fours-les-Plages,83,83129000AM0230,2.0,1,1.0,Maison,44.0,2.0,S,sols,254.0,5.829358,43.096898
1572859,2020-659454,2020-01-28,1,Vente,135000.0,28.0,AV DU CHATEAU D'ESTE,0190,64140.0,64129,Billère,64,64129000AD0301,14.0,1,1.0,Maison,55.0,3.0,S,sols,124.0,-0.386914,43.307035
874755,2020-366200,2020-02-26,1,Vente,210825.0,12.0,LOT LE CLOS DES NEIGES,A058,38880.0,38225,Autrans-Méaudre en Vercors,38,38225021AD0139,12.0,1,1.0,Maison,32.0,2.0,S,sols,260.0,5.559859,45.185516
2218719,2020-944141,2020-12-23,1,Vente,344000.0,60.0,DOM DE VILLEJUST,A100,91140.0,91666,Villejust,91,91666000AA0285,1.0,1,1.0,Maison,92.0,4.0,S,sols,205.0,2.238683,48.683164
1775561,2020-748929,2020-04-30,1,Vente,160500.0,94.0,RUE FRANCOIS MAZELINE,3135,76600.0,76351,Le Havre,76,76351000DC0084,25.0,1,2.0,Appartement,50.0,3.0,S,sols,19.0,0.137419,49.499935
1806185,2020-763574,2020-07-03,1,Vente,303000.0,8.0,ALL JODELLE,0860,77220.0,77215,Gretz-Armainvilliers,77,772150000D1628,76.0,1,1.0,Maison,118.0,6.0,S,sols,366.0,2.729141,48.743067
113322,2020-49898,2020-10-12,1,Vente,388000.0,187.0,CHE DE LA ROCHE D'ARGENT,0085,6390.0,6015,Berre-les-Alpes,6,060150000D0294,3,1,1.0,Maison,80.0,4.0,S,sols,189.0,7.319171,43.843697
1985475,2020-842837,2020-05-28,1,Vente,295000.0,511.0,CHE ANDRE MALRAUX,0067,83136.0,83064,Garéoult,83,830640000B3262,1.0,1,1.0,Maison,120.0,5.0,S,sols,500.0,6.051451,43.34407
499922,2020-201319,2020-09-04,1,Vente,187000.0,22.0,RUE DES JARDINS,0500,26500.0,26058,Bourg-lès-Valence,26,260580000B1352,1.0,1,1.0,Maison,75.0,4.0,S,sols,257.0,4.89581,44.946195
596377,2020-243655,2020-03-17,1,Vente,105000.0,33.0,LOT OUSTALOUNNETS DU SOLEIL,A068,30430.0,30164,Méjannes-le-Clap,30,301640000C0613,33.0,1,1.0,Maison,56.0,3.0,S,sols,484.0,4.340153,44.225125
1282658,2020-530225,2020-12-28,1,Vente,130000.0,2.0,RUE DU DOCTEUR ROUX,1630,53000.0,53130,Laval,53,53130000CN0388,4.0,1,4.0,Local industriel. commercial ou assimilé,35.0,0.0,S,sols,11.0,-0.787454,48.067156
498517,2020-200636,2020-07-27,1,Vente,196000.0,8.0,ALL DES OLYMPIADES,6560,26000.0,26362,Valence,26,26362000AP0409,22.0,1,1.0,Maison,112.0,5.0,S,sols,340.0,4.926246,44.942722
2186350,2020-927778,2020-10-14,1,Vente,279000.0,26.0,RUE BAYARD,3139,91080.0,91228,Évry-Courcouronnes,91,91228182AD0015,52.0,1,1.0,Maison,97.0,6.0,S,sols,445.0,2.402911,48.623617
2200170,2020-934893,2020-11-23,1,Vente,158460.0,45.0,RUE DES MARGUERITES,1080,91160.0,91345,Longjumeau,91,91345000AH0349,2.0,1,1.0,Maison,87.0,4.0,S,sols,430.0,2.30503,48.695979
2212123,2020-940701,2020-11-17,1,Vente,287700.0,13.0,ALL LA BRUYERE,0320,91410.0,91200,Dourdan,91,91200000AN0221,12.0,1,1.0,Maison,134.0,7.0,S,sols,264.0,2.009983,48.524223
2057381,2020-878428,2020-09-30,1,Vente,129000.0,5.0,RUE DE LA GRANVILLAISE,0800,85470.0,85035,Bretignolles-sur-Mer,85,85035000BT0164,20.0,1,1.0,Maison,42.0,2.0,S,sols,85.0,-1.864694,46.624036
280833,2020-123089,2020-05-06,1,Vente,124000.0,90.0,VC RES PLEIN SOLEIL,1491,14640.0,14754,Villers-sur-Mer,14,14754000AE0237,238.0,1,2.0,Appartement,39.0,2.0,J,jardins,102.0,0.010615,49.32924
1266741,2020-524677,2020-03-03,2,Vente,429000.0,232.0,L HABIT,B101,53420.0,53048,Chailland,53,53048000AI0006,3.0,1,1.0,Maison,84.0,3.0,P,prés,27579.0,-0.834311,48.251585
2184053,2020-926515,2020-08-04,1,Vente,245000.0,9.0,VLA RAPHAEL,1360,91860.0,91215,Épinay-sous-Sénart,91,91215000AD0017,5.0,1,2.0,Appartement,11.0,1.0,S,sols,202.0,2.523885,48.694115
283964,2020-124593,2020-09-25,1,Vente,159900.0,9018.0,AV DE LA BRIGADE PIRON,0350,14640.0,14754,Villers-sur-Mer,14,14754000AO0083,16.0,1,1.0,Maison,40.0,3.0,AG,terrains d'agrément,16.0,0.003344,49.315575
1580131,2020-662767,2020-08-31,1,Vente,284000.0,16.0,RUE BETH SOUREILH,0330,64320.0,64132,Bizanos,64,64132000AC0197,17.0,1,1.0,Maison,92.0,5.0,S,sols,521.0,-0.320291,43.300091
1593231,2020-668521,2020-09-07,1,Vente,361900.0,72.0,RUE MUNHOA,0404,64122.0,64545,Urrugne,64,64545000BR0240,36.0,1,1.0,Maison,78.0,4.0,S,sols,315.0,-1.69392,43.346529
759921,2020-314524,2020-01-10,1,Vente,87000.0,2.0,AV DES CANTINIERES,0347,34300.0,34003,Agde,34,34003000OO0005,183.0,1,2.0,Appartement,23.0,1.0,AG,terrains d'agrément,38.0,3.516925,43.287329
1835281,2020-775656,2020-01-15,1,Vente,265000.0,13.0,ALL DES IFS,1942,77500.0,77108,Chelles,77,77108000BP0009,40.0,1,1.0,Maison,82.0,5.0,S,sols,165.0,2.584769,48.884206
1986586,2020-843379,2020-12-08,1,Vente,249000.0,5365.0,LA GORGE DE LA TUILIERE,B020,83119.0,83025,Brue-Auriac,83,830250000H0601,1.0,1,1.0,Maison,82.0,4.0,S,sols,500.0,5.934941,43.531581
701615,2020-289586,2020-10-15,1,Vente,485000.0,56.0,ALL DES DUNES,0620,33120.0,33009,Arcachon,33,33009000AC0205,4.0,1,1.0,Maison,48.0,2.0,S,sols,148.0,-1.17656,44.655631
29095,2020-11326,2020-02-14,1,Vente,70000.0,20.0,RUE DES OEUVRES DE CHINE,1070,2300.0,2173,Chauny,2,02173000BN0008,7.0,1,1.0,Maison,80.0,4.0,S,sols,213.0,3.230812,49.620245
2186497,2020-927865,2020-10-07,1,Vente,390000.0,9001.0,RES L ERMITAGE DE SENART,A040,91330.0,91691,Yerres,91,91691000AY0522,6.0,1,1.0,Maison,102.0,5.0,S,sols,328.0,2.48044,48.692657
762617,2020-315920,2020-05-15,1,Vente,148500.0,14.0,PL SUZANNE VALADON,7540,34500.0,34032,Béziers,34,34032000OV0015,19.0,1,1.0,Maison,68.0,4.0,S,sols,229.0,3.23032,43.357529
766666,2020-317985,2020-09-25,1,Vente,130000.0,5.0,AV DU SURINTENDANT,2169,34300.0,34003,Agde,34,34003000NZ0003,333.0,1,2.0,Appartement,28.0,2.0,AG,terrains d'agrément,24.0,3.501138,43.287097
875902,2020-366649,2020-05-05,1,Vente,425000.0,15.0,RUE DU SER PALOR,0062,38860.0,38253,Les Deux Alpes,38,38253534AB0377,5.0,1,1.0,Maison,78.0,3.0,S,sols,73.0,6.123567,45.003339
1753444,2020-738333,2020-10-02,1,Vente,351500.0,729.0,RTE DES GRANDSCHAMPS,0027,74440.0,74190,Morillon,74,741900000B3253,1,1,1.0,Maison,42.0,2.0,S,sols,935.0,6.678327,46.084986
759413,2020-314284,2020-01-31,1,Vente,158000.0,6.0,RUE DES MICOCOULIERS,5615,34500.0,34032,Béziers,34,34032000MX0343,20.0,1,1.0,Maison,74.0,4.0,S,sols,334.0,3.244543,43.336116
653451,2020-266674,2020-08-08,1,Vente,160000.0,68.0,RES CASSIOPEE LES PALOMBES,A008,33680.0,33214,Lacanau,33,33214000BW0025,68.0,1,1.0,Maison,32.0,1.0,S,sols,95.0,-1.183044,45.005546
1280029,2020-529363,2020-11-05,1,Vente,85000.0,5187.0,LA THEBAUDIERE,C565,53160.0,53053,Champgenéteux,53,530530000B1070,11.0,1,1.0,Maison,110.0,6.0,S,sols,528.0,-0.393332,48.286933
1636480,2020-690345,2020-07-03,1,Vente,407400.0,7.0,RUE LOUIS VERNAY,0114,69390.0,69268,Vourles,69,69268000AL0034,2.0,1,1.0,Maison,120.0,4.0,S,sols,36.0,4.773895,45.658684
75977,2020-29541,2020-09-29,1,Vente,124000.0,7135.0,LOT LES CATHELIERES,A003,4510.0,4110,Mallemoisson,4,041100000B0930,4,1,1.0,Maison,67.0,3.0,S,sols,51.0,6.131175,44.044927
1581499,2020-663394,2020-10-13,1,Vente,90000.0,14.0,RUE LOUIS LACAZE,2650,64000.0,64445,Pau,64,64445000CO0293,21.0,1,2.0,Appartement,38.0,2.0,S,sols,39.0,-0.368126,43.30179
560641,2020-228416,2020-01-23,1,Vente,195000.0,15.0,IMP BELLEGARDE,0922,30000.0,30189,Nîmes,30,30189000LO0123,10,1,1.0,Maison,100.0,5.0,S,sols,369.0,4.377896,43.823991
925026,2020-386687,2020-11-23,1,Vente,255660.0,19.0,RUE JEAN BAPTISTE GABARRA,1581,40130.0,40065,Capbreton,40,40065000AR0348,106,1,2.0,Appartement,55.0,3.0,AG,terrains d'agrément,30.0,-1.430723,43.641887
112190,2020-49412,2020-08-17,1,Vente,416660.0,310.0,CHE DU CANET,0007,6670.0,6034,Castagniers,6,060340000C1608,2,1,1.0,Maison,88.0,4.0,J,jardins,518.0,7.232564,43.793829
1642438,2020-693103,2020-01-31,1,Vente,615750.0,76.0,CHE DU PELOSSET,0129,69570.0,69072,Dardilly,69,69072000BL0077,10,1,1.0,Maison,111.0,5.0,AG,terrains d'agrément,1376.0,4.742482,45.797019
1784636,2020-753636,2020-08-18,1,Vente,87000.0,5271.0,HAMEAU DE GOURNAY,B005,76400.0,76240,Épreville,76,762400000A0895,3.0,1,2.0,Appartement,44.0,2.0,S,sols,141.0,0.369231,49.722656
1648432,2020-695605,2020-09-09,1,Vente,335000.0,31.0,AV MARECHAL FOCH,0600,69160.0,69244,Tassin-la-Demi-Lune,69,69244000AO0184,29,1,2.0,Appartement,86.0,4.0,AG,terrains d'agrément,86.0,4.774462,45.759198
2065881,2020-882791,2020-07-17,1,Vente,118000.0,9048.0,AV DE BAISSE,0170,85160.0,85234,Saint-Jean-de-Monts,85,85234000AW0080,48.0,1,1.0,Maison,42.0,2.0,S,sols,102.0,-2.033026,46.77171
1794652,2020-758496,2020-01-13,1,Vente,34000.0,61.0,LA MUSSINE,B073,77820.0,77100,Le Châtelet-en-Brie,77,771000000G0654,61.0,1,1.0,Maison,29.0,1.0,S,sols,259.0,2.783736,48.494788
1580569,2020-662979,2020-09-24,1,Vente,179250.0,20.0,RTE DE SAINT JACQUES,0100,64450.0,64385,Miossens-Lanusse,64,64385000ZD0027,1.0,1,1.0,Maison,112.0,4.0,S,sols,1200.0,-0.29898,43.468854
2281167,2020-976583,2020-06-02,1,Vente,245000.0,49.0,AV MAURICE METAIS,1260,93270.0,93071,Sevran,93,93071000BM0197,2.0,1,1.0,Maison,68.0,4.0,S,sols,273.0,2.527187,48.927025
1784766,2020-753704,2020-08-31,1,Vente,114000.0,1383.0,RUE DU BECQUET,0090,76170.0,76384,Lillebonne,76,76384000BA0144,6.0,1,2.0,Appartement,62.0,3.0,J,jardins,121.0,0.513953,49.536043
1777773,2020-750014,2020-08-14,1,Vente,30000.0,3.0,IMP HOUDON,4125,76600.0,76351,Le Havre,76,763510000M2985,2.0,1,2.0,Appartement,61.0,3.0,S,sols,29.0,0.151638,49.492402
1463247,2020-613768,2020-11-07,1,Vente,204000.0,4.0,RUE HENRI BARBUSSE,0080,60290.0,60524,Rantigny,60,60524000AE0342,23.0,1,1.0,Maison,88.0,5.0,J,jardins,309.0,2.440233,49.326634
1819088,2020-769135,2020-12-09,1,Vente,193000.0,2.0,RUE GEORGES CLEMENCEAU,0860,77000.0,77288,Melun,77,77288000AK0160,12.0,1,1.0,Maison,54.0,3.0,S,sols,243.0,2.662573,48.548316
1572158,2020-659176,2020-01-20,1,Vente,260000.0,24.0,RUE BETH SOUREILH,0330,64320.0,64132,Bizanos,64,64132000AC0197,21.0,1,1.0,Maison,92.0,5.0,S,sols,431.0,-0.320291,43.300091
283281,2020-124270,2020-09-05,1,Vente,120000.0,10.0,RUE DES ESCALETTES,0260,14160.0,14225,Dives-sur-Mer,14,14225000AH0146,2.0,1,1.0,Maison,63.0,3.0,S,sols,230.0,-0.105187,49.282473
911658,2020-381304,2020-07-01,1,Vente,233100.0,14.0,AV CHAMBRELENT,0047,40510.0,40296,Seignosse,40,40296000AV0001,30.0,1,1.0,Maison,48.0,3.0,AG,terrains d'agrément,57.0,-1.432528,43.700879
2203923,2020-936878,2020-09-23,1,Vente,178340.0,22.0,RTE DE LIERS,0040,91220.0,91494,Le Plessis-Pâté,91,914940000A0741,1.0,1,1.0,Maison,50.0,3.0,S,sols,215.0,2.329206,48.614004
2329510,2020-1001858,2020-09-18,1,Vente,295000.0,76.0,RES LES ROSES,A070,94520.0,94056,Périgny,94,94056000AB0281,76.0,1,1.0,Maison,103.0,4.0,S,sols,290.0,2.549127,48.69766
91817,2020-38852,2020-10-14,1,Vente,640000.0,1015.0,BD MAL LECLERC,0158,6360.0,6059,Èze,6,06059000AE0207,78,1,1.0,Maison,100.0,4.0,S,sols,35.0,7.350075,43.733975
1801884,2020-761800,2020-06-11,1,Vente,240000.0,21.0,RUE GEORGES CLEMENCEAU VENEUX,0784,77250.0,77316,Moret-Loing-et-Orvanne,77,77316491AN0382,36.0,1,1.0,Maison,100.0,5.0,S,sols,325.0,2.78803,48.383483
915985,2020-382937,2020-08-27,1,Vente,374400.0,45.0,AV DE LA MARQUEZE,0245,40510.0,40296,Seignosse,40,40296000BE0032,10.0,1,1.0,Maison,47.0,3.0,J,jardins,137.0,-1.423961,43.710828
